year,xnuts2.label,wrecht.miete,werr.label,quali,price.m2.n,price.m2.v,price.m2.w
1975,Wien,NA,1918 und davor,D,697,0.728794523,49602.63843
1975,Wien,NA,1918 und davor,NA,3633,0.717225837,262247.7351
1975,Wien,NA,1919 - 1944,A,19,0.749809453,1359.47255
1975,Wien,NA,1919 - 1944,B,101,0.422340144,7154.955325
1975,Wien,NA,1919 - 1944,C,128,0.403879177,8938.046875
1975,Wien,NA,1919 - 1944,D,7,0.663517588,473.129175
1975,Wien,NA,1919 - 1944,NA,737,0.459045611,52838.1652
1975,Wien,NA,1945 - 1960,A,23,0.735788468,1591.489725
1975,Wien,NA,1945 - 1960,B,209,0.537781223,14370.0811
1975,Wien,NA,1945 - 1960,C,18,0.40231373,1196.6938
1975,Wien,NA,1945 - 1960,D,6,0.554719204,408.432775
1975,Wien,NA,1945 - 1960,NA,819,0.572117599,56561.53298
1975,Wien,NA,1961 - 1970,A,158,1.089921431,10664.6444
1975,Wien,NA,1961 - 1970,B,104,0.780359825,7138.047875
1975,Wien,NA,1961 - 1970,C,2,0.976215345,158.16645
1975,Wien,NA,1961 - 1970,D,2,0.32646241,141.2462
1975,Wien,NA,1961 - 1970,NA,817,0.905280637,55471.22885
1975,Wien,NA,1971 - 1980,A,105,1.132345631,5003.141725
1975,Wien,NA,1971 - 1980,B,3,0.846796578,158.8186
1975,Wien,NA,1971 - 1980,NA,343,1.140975978,16134.74548
1976,Burgenland,NA,1918 und davor,NA,178,0.612089974,1237.2388
1976,Burgenland,NA,1919 - 1944,NA,128,0.756346014,895.045125
1976,Burgenland,NA,1945 - 1960,NA,79,0.747668442,563.764
1976,Burgenland,NA,1961 - 1970,NA,137,1.016095196,964.681875
1976,Burgenland,NA,1971 - 1980,NA,10,1.487431045,114.2529
1976,Burgenland,gbv,1919 - 1944,B,5,0.788647636,32.7448
1976,Burgenland,gbv,1919 - 1944,D,1,0.837875029,7.241025
1976,Burgenland,gbv,1945 - 1960,B,4,0.925607199,28.950225
1976,Burgenland,gbv,1961 - 1970,A,17,1.229030315,118.068925
1976,Burgenland,gbv,1961 - 1970,B,3,0.7763878,20.902975
1976,Burgenland,gbv,1961 - 1970,C,1,0.657880394,7.572875
1976,Burgenland,gbv,1971 - 1980,A,2,2.286745148,26.700175
1976,Burgenland,gbv,1971 - 1980,B,2,1.257106074,26.700175
1976,Burgenland,priv,1918 und davor,A,2,1.588300693,13.775425
1976,Burgenland,priv,1918 und davor,B,4,0.937907015,28.16805
1976,Burgenland,priv,1918 und davor,C,4,1.305739142,27.073425
1976,Burgenland,priv,1918 und davor,D,41,0.498513815,278.197175
1976,Burgenland,priv,1918 und davor,NA,1,0.807475935,6.95215
1976,Burgenland,priv,1919 - 1944,A,1,1.044671991,6.2321
1976,Burgenland,priv,1919 - 1944,B,2,0.564566419,14.048225
1976,Burgenland,priv,1919 - 1944,C,1,0.317943649,6.919025
1976,Burgenland,priv,1919 - 1944,D,9,0.463834376,59.94855
1976,Burgenland,priv,1919 - 1944,NA,1,1.900674124,7.0556
1976,Burgenland,priv,1945 - 1960,A,2,0.899440921,13.66085
1976,Burgenland,priv,1945 - 1960,B,3,0.953444203,22.15375
1976,Burgenland,priv,1945 - 1960,C,1,0.707162579,7.241025
1976,Burgenland,priv,1945 - 1960,D,4,0.562933788,29.8551
1976,Burgenland,priv,1945 - 1960,NA,1,0.703285492,7.3494
1976,Burgenland,priv,1961 - 1970,A,8,1.165007387,58.75075
1976,Burgenland,priv,1961 - 1970,B,8,0.620468164,55.193625
1976,Burgenland,priv,1961 - 1970,D,1,0.145345668,7.239625
1976,Burgenland,priv,1961 - 1970,NA,1,0.90533107,7.84645
1976,Burgenland,pub,1918 und davor,B,1,0.685592775,7.00535
1976,Burgenland,pub,1918 und davor,C,4,0.328242089,26.4943
1976,Burgenland,pub,1918 und davor,D,6,0.3649698,40.792225
1976,Burgenland,pub,1919 - 1944,A,1,0.678812187,6.7535
1976,Burgenland,pub,1919 - 1944,B,15,0.705440772,102.4266
1976,Burgenland,pub,1919 - 1944,D,1,0.467182505,6.95215
1976,Burgenland,pub,1919 - 1944,NA,1,0.0931703,7.324575
1976,Burgenland,pub,1945 - 1960,A,1,0.363364171,6.414175
1976,Burgenland,pub,1945 - 1960,B,3,0.831329363,22.1138
1976,Burgenland,pub,1945 - 1960,C,3,0.666043637,20.88815
1976,Burgenland,pub,1945 - 1960,D,1,0.322990374,6.3584
1976,Burgenland,pub,1945 - 1960,NA,1,0.302803476,7.1308
1976,Burgenland,pub,1961 - 1970,A,5,0.86321255,32.500725
1976,Burgenland,pub,1961 - 1970,B,3,0.709992959,23.2244
1976,Burgenland,pub,1961 - 1970,C,3,0.939792153,20.13455
1976,Kärnten,NA,1918 und davor,NA,585,0.777310256,8603.46455
1976,Kärnten,NA,1919 - 1944,NA,418,0.68429685,6072.75835
1976,Kärnten,NA,1945 - 1960,NA,517,0.922557901,7829.823725
1976,Kärnten,NA,1961 - 1970,NA,627,1.225408244,9222.22295
1976,Kärnten,NA,1971 - 1980,NA,126,1.830465243,2997.201175
1976,Kärnten,gbv,1918 und davor,B,3,0.469270828,38.6878
1976,Kärnten,gbv,1918 und davor,C,1,0.529906082,13.044075
1976,Kärnten,gbv,1918 und davor,D,3,0.779425265,42.97765
1976,Kärnten,gbv,1919 - 1944,A,1,0.119462193,14.4399
1976,Kärnten,gbv,1919 - 1944,B,42,0.542170203,593.60785
1976,Kärnten,gbv,1919 - 1944,C,9,1.773326447,129.462175
1976,Kärnten,gbv,1919 - 1944,D,3,0.50342069,47.55335
1976,Kärnten,gbv,1919 - 1944,NA,2,0.366529378,27.849425
1976,Kärnten,gbv,1945 - 1960,A,12,0.874955073,178.957325
1976,Kärnten,gbv,1945 - 1960,B,50,0.748126466,722.89925
1976,Kärnten,gbv,1945 - 1960,C,2,0.523504148,26.13765
1976,Kärnten,gbv,1945 - 1960,NA,5,0.821402241,73.437125
1976,Kärnten,gbv,1961 - 1970,A,37,1.378060617,547.25415
1976,Kärnten,gbv,1961 - 1970,B,57,0.953620848,816.978975
1976,Kärnten,gbv,1961 - 1970,NA,8,1.352381659,106.85425
1976,Kärnten,gbv,1971 - 1980,A,16,1.427526352,354.296675
1976,Kärnten,gbv,1971 - 1980,B,1,0.577253535,13.3393
1976,Kärnten,priv,1918 und davor,A,5,2.342442654,81.035025
1976,Kärnten,priv,1918 und davor,B,20,0.855186813,288.12635
1976,Kärnten,priv,1918 und davor,C,24,0.566028473,346.224325
1976,Kärnten,priv,1918 und davor,D,94,0.739494675,1325.823725
1976,Kärnten,priv,1918 und davor,NA,12,0.703508128,166.745325
1976,Kärnten,priv,1919 - 1944,A,4,1.142549586,57.92675
1976,Kärnten,priv,1919 - 1944,B,16,0.897151452,231.067925
1976,Kärnten,priv,1919 - 1944,C,11,1.2434083,159.773125
1976,Kärnten,priv,1919 - 1944,D,22,1.125891371,313.221775
1976,Kärnten,priv,1919 - 1944,NA,3,0.441565279,47.41645
1976,Kärnten,priv,1945 - 1960,A,8,1.399105178,114.4804
1976,Kärnten,priv,1945 - 1960,B,19,0.935099107,264.881325
1976,Kärnten,priv,1945 - 1960,C,8,1.197267734,119.10675
1976,Kärnten,priv,1945 - 1960,D,12,0.970956372,196.93595
1976,Kärnten,priv,1945 - 1960,NA,2,0.886635537,31.538925
1976,Kärnten,priv,1961 - 1970,A,17,1.907986352,241.602475
1976,Kärnten,priv,1961 - 1970,B,15,0.999080671,207.612025
1976,Kärnten,priv,1961 - 1970,C,3,0.430701047,44.5914
1976,Kärnten,priv,1961 - 1970,D,2,0.762668239,27.984875
1976,Kärnten,priv,1961 - 1970,NA,1,2.045605703,15.816875
1976,Kärnten,priv,1971 - 1980,A,9,2.599874111,169.0859
1976,Kärnten,priv,1971 - 1980,B,1,0.831426493,13.3393
1976,Kärnten,pub,1918 und davor,B,6,0.362604605,89.537325
1976,Kärnten,pub,1918 und davor,C,6,0.373599512,85.434675
1976,Kärnten,pub,1918 und davor,D,26,0.433748257,367.345825
1976,Kärnten,pub,1918 und davor,NA,2,0.392057469,36.216825
1976,Kärnten,pub,1919 - 1944,A,3,0.799995605,44.04125
1976,Kärnten,pub,1919 - 1944,B,16,0.400825822,225.57995
1976,Kärnten,pub,1919 - 1944,C,7,0.367871541,111.28925
1976,Kärnten,pub,1919 - 1944,D,6,0.504768716,91.579175
1976,Kärnten,pub,1945 - 1960,A,8,0.987639743,115.936825
1976,Kärnten,pub,1945 - 1960,B,33,0.682232738,466.202075
1976,Kärnten,pub,1945 - 1960,C,5,0.560370417,70.102075
1976,Kärnten,pub,1945 - 1960,D,2,2.724048579,27.257575
1976,Kärnten,pub,1945 - 1960,NA,1,0.958529623,15.23045
1976,Kärnten,pub,1961 - 1970,A,32,1.378859756,470.003825
1976,Kärnten,pub,1961 - 1970,B,39,0.98079986,554.30365
1976,Kärnten,pub,1961 - 1970,D,1,1.162765347,16.785125
1976,Kärnten,pub,1961 - 1970,NA,2,0.930771299,33.57025
1976,Kärnten,pub,1971 - 1980,A,13,1.576209099,222.37685
1976,Kärnten,pub,1971 - 1980,B,1,1.311017928,13.3393
1976,Kärnten,pub,1971 - 1980,NA,2,1.332335293,26.6786
1976,Niederösterreich,NA,1918 und davor,NA,856,0.641128714,40394.18645
1976,Niederösterreich,NA,1919 - 1944,NA,301,0.604323517,14148.4903
1976,Niederösterreich,NA,1945 - 1960,NA,246,0.71604639,11532.67273
1976,Niederösterreich,NA,1961 - 1970,NA,287,1.066924321,13654.84118
1976,Niederösterreich,NA,1971 - 1980,NA,90,1.511689253,4891.74025
1976,Niederösterreich,gbv,1918 und davor,B,1,0.73351114,51.6326
1976,Niederösterreich,gbv,1918 und davor,C,4,0.552643615,209.43755
1976,Niederösterreich,gbv,1918 und davor,D,7,0.367284966,308.40065
1976,Niederösterreich,gbv,1918 und davor,NA,1,0.641135893,46.85295
1976,Niederösterreich,gbv,1919 - 1944,A,2,0.736205513,93.287775
1976,Niederösterreich,gbv,1919 - 1944,B,22,0.550794979,1008.381475
1976,Niederösterreich,gbv,1919 - 1944,C,6,0.402837165,301.6552
1976,Niederösterreich,gbv,1919 - 1944,D,3,0.578878692,143.406725
1976,Niederösterreich,gbv,1919 - 1944,NA,3,0.291874643,136.1573
1976,Niederösterreich,gbv,1945 - 1960,A,9,0.745290352,390.99415
1976,Niederösterreich,gbv,1945 - 1960,B,19,0.79029849,868.71145
1976,Niederösterreich,gbv,1945 - 1960,C,2,0.489269848,86.851525
1976,Niederösterreich,gbv,1945 - 1960,D,1,0.460261283,42.181275
1976,Niederösterreich,gbv,1945 - 1960,NA,1,0.775782505,45.751425
1976,Niederösterreich,gbv,1961 - 1970,A,21,1.248609715,961.046425
1976,Niederösterreich,gbv,1961 - 1970,B,25,0.959088043,1164.649075
1976,Niederösterreich,gbv,1971 - 1980,A,14,1.564089907,553.92685
1976,Niederösterreich,gbv,1971 - 1980,B,3,1.211543581,159.193875
1976,Niederösterreich,gbv,1971 - 1980,NA,1,1.148922902,62.380175
1976,Niederösterreich,priv,1918 und davor,A,8,0.85842573,351.03945
1976,Niederösterreich,priv,1918 und davor,B,39,0.720966955,1748.820725
1976,Niederösterreich,priv,1918 und davor,C,27,0.593087507,1236.88895
1976,Niederösterreich,priv,1918 und davor,D,153,0.585607123,7065.201925
1976,Niederösterreich,priv,1918 und davor,NA,15,0.590326836,664.460675
1976,Niederösterreich,priv,1919 - 1944,A,4,1.602609528,175.604225
1976,Niederösterreich,priv,1919 - 1944,B,14,0.865760717,649.27575
1976,Niederösterreich,priv,1919 - 1944,C,6,0.486100838,255.828775
1976,Niederösterreich,priv,1919 - 1944,D,22,0.744570562,1003.3564
1976,Niederösterreich,priv,1919 - 1944,NA,6,0.385010893,262.879025
1976,Niederösterreich,priv,1945 - 1960,A,2,0.702673067,86.02905
1976,Niederösterreich,priv,1945 - 1960,B,8,0.615861956,376.6167
1976,Niederösterreich,priv,1945 - 1960,C,1,1.147465803,41.739875
1976,Niederösterreich,priv,1945 - 1960,D,6,0.844899467,281.2799
1976,Niederösterreich,priv,1945 - 1960,NA,1,0.645980748,50.5523
1976,Niederösterreich,priv,1961 - 1970,A,7,1.823685729,328.414425
1976,Niederösterreich,priv,1961 - 1970,B,13,0.921509722,624.9316
1976,Niederösterreich,priv,1961 - 1970,C,1,0.473953266,60.34145
1976,Niederösterreich,priv,1971 - 1980,A,4,1.543729081,148.3769
1976,Niederösterreich,priv,1971 - 1980,NA,1,0.593247626,34.433525
1976,Niederösterreich,pub,1918 und davor,A,1,0.939901989,51.291425
1976,Niederösterreich,pub,1918 und davor,B,7,0.827890024,309.07905
1976,Niederösterreich,pub,1918 und davor,C,6,0.3083302,282.087725
1976,Niederösterreich,pub,1918 und davor,D,32,0.363446604,1496.212775
1976,Niederösterreich,pub,1918 und davor,NA,4,0.305684042,193.00255
1976,Niederösterreich,pub,1919 - 1944,A,1,0.511401426,44.115575
1976,Niederösterreich,pub,1919 - 1944,B,11,0.515106878,477.096275
1976,Niederösterreich,pub,1919 - 1944,C,4,0.555532546,192.0617
1976,Niederösterreich,pub,1919 - 1944,D,8,0.526893982,377.621925
1976,Niederösterreich,pub,1919 - 1944,NA,3,0.366936415,129.2311
1976,Niederösterreich,pub,1945 - 1960,A,8,0.716860091,344.089525
1976,Niederösterreich,pub,1945 - 1960,B,14,0.520763382,628.539425
1976,Niederösterreich,pub,1945 - 1960,C,3,0.262156987,135.222775
1976,Niederösterreich,pub,1961 - 1970,A,10,0.864968001,487.9494
1976,Niederösterreich,pub,1961 - 1970,B,24,0.784213841,1095.809775
1976,Niederösterreich,pub,1961 - 1970,C,1,0.685849872,46.8245
1976,Niederösterreich,pub,1961 - 1970,NA,2,1.391640113,85.94885
1976,Niederösterreich,pub,1971 - 1980,A,11,1.487093339,551.770075
1976,Niederösterreich,pub,1971 - 1980,B,1,1.210872716,62.380175
1976,Oberösterreich,NA,1918 und davor,NA,696,0.764657076,24046.7464
1976,Oberösterreich,NA,1919 - 1944,NA,557,0.686422191,18582.83478
1976,Oberösterreich,NA,1945 - 1960,NA,741,0.964581695,24578.72288
1976,Oberösterreich,NA,1961 - 1970,NA,600,1.352752083,20263.67428
1976,Oberösterreich,NA,1971 - 1980,NA,136,2.017783517,7050.5809
1976,Oberösterreich,gbv,1918 und davor,A,3,1.397570635,113.47335
1976,Oberösterreich,gbv,1918 und davor,B,4,1.154802753,144.00975
1976,Oberösterreich,gbv,1918 und davor,C,1,2.271026068,33.211675
1976,Oberösterreich,gbv,1918 und davor,D,11,0.578700615,356.768825
1976,Oberösterreich,gbv,1919 - 1944,A,14,0.778650424,485.31755
1976,Oberösterreich,gbv,1919 - 1944,B,83,0.57535111,2748.850875
1976,Oberösterreich,gbv,1919 - 1944,C,10,0.593720011,357.268725
1976,Oberösterreich,gbv,1919 - 1944,D,12,0.468184078,421.703725
1976,Oberösterreich,gbv,1919 - 1944,NA,6,0.580436537,204.13775
1976,Oberösterreich,gbv,1945 - 1960,A,15,1.26401669,497.97955
1976,Oberösterreich,gbv,1945 - 1960,B,109,0.862407497,3668.137075
1976,Oberösterreich,gbv,1945 - 1960,C,18,0.674539923,603.635025
1976,Oberösterreich,gbv,1945 - 1960,D,11,0.69723886,414.099425
1976,Oberösterreich,gbv,1945 - 1960,NA,4,0.93598917,134.127525
1976,Oberösterreich,gbv,1961 - 1970,A,65,1.611901612,2183.690225
1976,Oberösterreich,gbv,1961 - 1970,B,96,1.170089686,3246.072375
1976,Oberösterreich,gbv,1961 - 1970,C,1,1.297729182,34.869025
1976,Oberösterreich,gbv,1961 - 1970,NA,4,1.176648817,132.91815
1976,Oberösterreich,gbv,1971 - 1980,A,41,1.936270772,2211.99425
1976,Oberösterreich,gbv,1971 - 1980,B,3,1.523220919,105.42615
1976,Oberösterreich,gbv,1971 - 1980,NA,1,2.404017354,39.79375
1976,Oberösterreich,priv,1918 und davor,A,12,0.757025993,425.05515
1976,Oberösterreich,priv,1918 und davor,B,33,0.741952073,1134.4204
1976,Oberösterreich,priv,1918 und davor,C,42,0.835818914,1466.726625
1976,Oberösterreich,priv,1918 und davor,D,102,0.719430736,3552.9491
1976,Oberösterreich,priv,1918 und davor,NA,15,0.61046646,500.3224
1976,Oberösterreich,priv,1919 - 1944,A,3,1.164741536,98.890275
1976,Oberösterreich,priv,1919 - 1944,B,16,0.588308633,534.654225
1976,Oberösterreich,priv,1919 - 1944,C,7,0.697658455,261.270975
1976,Oberösterreich,priv,1919 - 1944,D,9,0.606038941,313.6688
1976,Oberösterreich,priv,1919 - 1944,NA,5,0.90876626,163.358425
1976,Oberösterreich,priv,1945 - 1960,A,13,1.107767587,431.549775
1976,Oberösterreich,priv,1945 - 1960,B,26,1.094038494,834.81795
1976,Oberösterreich,priv,1945 - 1960,C,8,0.922110959,263.457675
1976,Oberösterreich,priv,1945 - 1960,D,5,1.171743108,162.27935
1976,Oberösterreich,priv,1945 - 1960,NA,3,0.940027552,96.5618
1976,Oberösterreich,priv,1961 - 1970,A,21,1.656969831,705.953875
1976,Oberösterreich,priv,1961 - 1970,B,6,1.285207159,200.7465
1976,Oberösterreich,priv,1961 - 1970,C,1,0.778637509,35.57815
1976,Oberösterreich,priv,1961 - 1970,D,1,5.571583953,31.018175
1976,Oberösterreich,priv,1971 - 1980,A,6,3.18570538,325.6098
1976,Oberösterreich,priv,1971 - 1980,B,1,1.374891457,32.9236
1976,Oberösterreich,pub,1918 und davor,A,1,0.093021228,34.9631
1976,Oberösterreich,pub,1918 und davor,B,6,0.408619958,196.214975
1976,Oberösterreich,pub,1918 und davor,C,7,0.472528482,234.775975
1976,Oberösterreich,pub,1918 und davor,D,14,0.507607253,483.783225
1976,Oberösterreich,pub,1918 und davor,NA,3,0.393338503,104.7927
1976,Oberösterreich,pub,1919 - 1944,A,4,0.756193367,142.744325
1976,Oberösterreich,pub,1919 - 1944,B,13,0.533747997,435.8337
1976,Oberösterreich,pub,1919 - 1944,C,2,0.434252179,71.3624
1976,Oberösterreich,pub,1919 - 1944,D,6,0.388613604,212.5625
1976,Oberösterreich,pub,1919 - 1944,NA,1,0.807475935,32.105325
1976,Oberösterreich,pub,1945 - 1960,A,4,1.244096626,131.40075
1976,Oberösterreich,pub,1945 - 1960,B,25,0.642410327,832.398625
1976,Oberösterreich,pub,1945 - 1960,C,3,0.641107312,94.7222
1976,Oberösterreich,pub,1945 - 1960,D,1,0.526878048,33.84395
1976,Oberösterreich,pub,1945 - 1960,NA,2,0.498119907,67.58555
1976,Oberösterreich,pub,1961 - 1970,A,4,0.84075013,135.7746
1976,Oberösterreich,pub,1961 - 1970,B,10,0.830387232,343.076775
1976,Oberösterreich,pub,1971 - 1980,A,3,2.210932446,98.7708
1976,Oberösterreich,pub,1971 - 1980,B,1,0.094278271,32.9236
1976,Salzburg,NA,1918 und davor,NA,566,1.073180191,7327.686025
1976,Salzburg,NA,1919 - 1944,NA,436,0.988179486,5430.952775
1976,Salzburg,NA,1945 - 1960,NA,643,1.369496162,8073.486075
1976,Salzburg,NA,1961 - 1970,NA,692,1.980236799,8425.596125
1976,Salzburg,NA,1971 - 1980,NA,162,3.266874433,5597.8758
1976,Salzburg,gbv,1918 und davor,A,1,3.671079229,14.91225
1976,Salzburg,gbv,1918 und davor,B,1,1.37270909,11.56465
1976,Salzburg,gbv,1918 und davor,C,1,3.43544307,13.972675
1976,Salzburg,gbv,1918 und davor,D,1,0.201364311,11.55465
1976,Salzburg,gbv,1919 - 1944,A,1,0.476543175,10.79085
1976,Salzburg,gbv,1919 - 1944,B,26,0.631159818,312.083375
1976,Salzburg,gbv,1919 - 1944,C,8,0.633936421,91.026725
1976,Salzburg,gbv,1945 - 1960,A,16,1.779713289,189.683825
1976,Salzburg,gbv,1945 - 1960,B,72,1.200968574,843.731125
1976,Salzburg,gbv,1945 - 1960,C,3,0.739330316,37.934975
1976,Salzburg,gbv,1945 - 1960,D,1,0.574970364,12.3206
1976,Salzburg,gbv,1945 - 1960,NA,3,0.867731784,33.806125
1976,Salzburg,gbv,1961 - 1970,A,74,2.172725883,875.535175
1976,Salzburg,gbv,1961 - 1970,B,61,1.291727713,693.674125
1976,Salzburg,gbv,1961 - 1970,C,1,1.92740995,12.149725
1976,Salzburg,gbv,1961 - 1970,NA,6,1.723517314,74.372175
1976,Salzburg,gbv,1971 - 1980,A,33,3.323537192,1084.64405
1976,Salzburg,gbv,1971 - 1980,B,3,2.017449967,56.6745
1976,Salzburg,gbv,1971 - 1980,NA,2,3.646774617,74.05605
1976,Salzburg,priv,1918 und davor,A,17,2.793237151,214.37755
1976,Salzburg,priv,1918 und davor,B,29,0.965857106,367.25035
1976,Salzburg,priv,1918 und davor,C,17,0.928760247,209.443675
1976,Salzburg,priv,1918 und davor,D,70,0.930074917,868.082975
1976,Salzburg,priv,1918 und davor,NA,8,0.900457995,94.492525
1976,Salzburg,priv,1919 - 1944,A,13,1.631747258,149.842475
1976,Salzburg,priv,1919 - 1944,B,13,1.566868023,167.59655
1976,Salzburg,priv,1919 - 1944,C,17,1.045243728,208.485175
1976,Salzburg,priv,1919 - 1944,D,13,1.088521838,158.738425
1976,Salzburg,priv,1919 - 1944,NA,1,0.363364171,12.8015
1976,Salzburg,priv,1945 - 1960,A,19,1.711356416,232.885975
1976,Salzburg,priv,1945 - 1960,B,26,1.326634574,312.4412
1976,Salzburg,priv,1945 - 1960,C,10,1.372968266,118.764325
1976,Salzburg,priv,1945 - 1960,D,10,1.589022822,119.359225
1976,Salzburg,priv,1945 - 1960,NA,5,1.04293904,62.078125
1976,Salzburg,priv,1961 - 1970,A,54,2.95333178,627.248025
1976,Salzburg,priv,1961 - 1970,B,16,1.387575699,181.4451
1976,Salzburg,priv,1961 - 1970,C,5,1.207231618,62.093325
1976,Salzburg,priv,1961 - 1970,NA,7,2.895251032,88.294775
1976,Salzburg,priv,1971 - 1980,A,13,2.796527257,387.24
1976,Salzburg,priv,1971 - 1980,B,3,1.471591465,65.7427
1976,Salzburg,priv,1971 - 1980,NA,1,3.212904247,18.8915
1976,Salzburg,pub,1918 und davor,A,6,0.730455648,68.3189
1976,Salzburg,pub,1918 und davor,B,9,0.399039051,113.360325
1976,Salzburg,pub,1918 und davor,C,11,0.710248131,132.99365
1976,Salzburg,pub,1918 und davor,D,10,0.471834543,117.604925
1976,Salzburg,pub,1918 und davor,NA,5,0.45493146,56.3279
1976,Salzburg,pub,1919 - 1944,A,5,0.857619352,59.5935
1976,Salzburg,pub,1919 - 1944,B,24,0.768065607,278.530675
1976,Salzburg,pub,1919 - 1944,C,9,0.830155698,103.110075
1976,Salzburg,pub,1919 - 1944,D,10,0.782420848,117.511275
1976,Salzburg,pub,1919 - 1944,NA,1,0.344239741,10.805425
1976,Salzburg,pub,1945 - 1960,A,18,0.803547624,211.792525
1976,Salzburg,pub,1945 - 1960,B,25,0.865432013,303.314575
1976,Salzburg,pub,1945 - 1960,C,3,1.685948254,36.6469
1976,Salzburg,pub,1945 - 1960,D,1,0.841793662,11.258525
1976,Salzburg,pub,1945 - 1960,NA,3,0.82161576,33.257825
1976,Salzburg,pub,1961 - 1970,A,9,1.383816304,102.455325
1976,Salzburg,pub,1961 - 1970,B,19,1.23861055,225.105675
1976,Salzburg,pub,1971 - 1980,A,2,1.789672956,37.783
1976,Steiermark,NA,1918 und davor,NA,1352,0.742104583,42434.3215
1976,Steiermark,NA,1919 - 1944,NA,487,0.637611234,15471.70545
1976,Steiermark,NA,1945 - 1960,NA,536,0.825613194,16713.58993
1976,Steiermark,NA,1961 - 1970,NA,496,1.149627835,15456.62403
1976,Steiermark,NA,1971 - 1980,NA,72,2.05090361,3838.80875
1976,Steiermark,gbv,1918 und davor,B,1,0.361591663,28.54455
1976,Steiermark,gbv,1918 und davor,C,2,0.247746461,57.890525
1976,Steiermark,gbv,1918 und davor,D,20,0.396553292,641.069275
1976,Steiermark,gbv,1918 und davor,NA,1,0.555139705,30.49445
1976,Steiermark,gbv,1919 - 1944,A,2,0.455302154,68.04605
1976,Steiermark,gbv,1919 - 1944,B,36,0.908119998,1116.946425
1976,Steiermark,gbv,1919 - 1944,C,8,0.42541496,256.65745
1976,Steiermark,gbv,1919 - 1944,D,10,0.650771258,310.718875
1976,Steiermark,gbv,1919 - 1944,NA,2,1.281513283,62.21195
1976,Steiermark,gbv,1945 - 1960,A,4,0.808879386,128.5812
1976,Steiermark,gbv,1945 - 1960,B,45,0.688054384,1407.80275
1976,Steiermark,gbv,1945 - 1960,C,2,0.867777604,63.90995
1976,Steiermark,gbv,1945 - 1960,D,1,0.83925402,33.339875
1976,Steiermark,gbv,1945 - 1960,NA,1,0.408784692,29.478875
1976,Steiermark,gbv,1961 - 1970,A,33,1.361480422,1026.202925
1976,Steiermark,gbv,1961 - 1970,B,42,0.961168277,1302.31445
1976,Steiermark,gbv,1961 - 1970,D,1,0.225285786,34.443925
1976,Steiermark,gbv,1961 - 1970,NA,4,1.372935501,124.63575
1976,Steiermark,gbv,1971 - 1980,A,11,1.722715287,572.80555
1976,Steiermark,gbv,1971 - 1980,B,1,2.335912527,36.035
1976,Steiermark,priv,1918 und davor,A,20,0.753640556,637.41515
